MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
2024-01-01 23:00:00,동대문구,0.023,0.0223,0.66,0.0031,35.0,29.0
2024-01-01 23:00:00,은평구,0.0289,0.0105,1.2,0.0029,37.0,28.0
2024-01-01 23:00:00,금천구,0.0428,0.0057,0.84,0.0031,35.0,30.0
2024-01-01 23:00:00,성동구,0.021,0.0253,0.56,0.0021,33.0,28.0
2024-01-01 23:00:00,강동구,0.037,0.0144,0.96,0.0023,0.0,29.0
2024-01-01 23:00:00,도봉구,0.0156,0.0313,0.69,0.003,30.0,26.0
2024-01-01 23:00:00,종로구,0.0183,0.0265,0.61,0.0032,30.0,30.0
2024-01-01 23:00:00,중랑구,0.025,0.0249,0.6,0.0023,30.0,26.0
2024-01-01 23:00:00,영등포구,0.0261,0.0198,0.62,0.0034,32.0,31.0
2024-01-01 23:00:00,동작구,0.0355,0.013,0.6,0.0029,30.0,28.0
2024-01-01 23:00:00,광진구,0.0257,0.0292,0.76,0.0027,29.0,27.0
2024-01-01 23:00:00,양천구,0.0327,0.0143,0.69,0.0034,38.0,35.0
2024-01-01 23:00:00,마포구,0.0376,0.0092,0.7,0.0035,0.0,32.0
2024-01-01 23:00:00,송파구,0.0414,0.0071,0.71,0.0027,26.0,19.0
2024-01-01 23:00:00,강서구,0.0305,0.0141,0.63,0.004,38.0,29.0
2024-01-01 23:00:00,구로구,0.0199,0.0143,0.57,0.0027,38.0,38.0
2024-01-01 23:00:00,노원구,0.0181,0.027,0.58,0.0029,33.0,27.0
2024-01-01 23:00:00,서대문구,0.0249,0.0177,0.95,0.0035,37.0,32.0
2024-01-01 23:00:00,관악구,0.0283,0.0192,0.71,0.003,46.0,33.0
2024-01-01 23:00:00,용산구,0.0206,0.0264,0.66,0.003,33.0,26.0
2024-01-01 23:00:00,성북구,0.0222,0.018,0.74,0.0025,0.0,35.0
2024-01-01 23:00:00,강북구,0.0133,0.0319,0.57,0.0027,28.0,26.0
2024-01-01 23:00:00,서초구,0.0268,0.0144,0.57,0.0027,36.0,33.0
2024-01-01 23:00:00,강남구,0.024,0.028,0.6,0.003,38.0,30.0
2024-01-01 23:00:00,중구,0.0237,0.0187,0.6,0.0033,0.0,32.0
2024-01-01 22:00:00,강서구,0.0369,0.01,0.69,0.0044,33.0,28.0
2024-01-01 22:00:00,동대문구,0.0238,0.0236,0.68,0.0034,28.0,22.0
2024-01-01 22:00:00,양천구,0.0391,0.0094,0.72,0.0036,35.0,32.0
2024-01-01 22:00:00,광진구,0.0454,0.0109,0.89,0.0027,25.0,20.0
2024-01-01 22:00:00,강남구,0.035,0.014,0.7,0.003,27.0,24.0
2024-01-01 22:00:00,서대문구,0.0272,0.0185,0.94,0.0035,34.0,26.0
2024-01-01 22:00:00,중구,0.0249,0.02,0.59,0.0033,0.0,25.0
2024-01-01 22:00:00,노원구,0.0227,0.0238,0.6,0.0034,29.0,25.0
2024-01-01 22:00:00,중랑구,0.0319,0.0189,0.65,0.0024,26.0,23.0
2024-01-01 22:00:00,성동구,0.0308,0.0163,0.6,0.0023,28.0,22.0
2024-01-01 22:00:00,강동구,0.0509,0.0022,1.09,0.0024,26.0,25.0
2024-01-01 22:00:00,종로구,0.0235,0.0235,0.65,0.0029,26.0,24.0
2024-01-01 22:00:00,서초구,0.0331,0.0095,0.58,0.0027,34.0,28.0
2024-01-01 22:00:00,금천구,0.0396,0.0075,0.77,0.003,29.0,22.0
2024-01-01 22:00:00,은평구,0.0284,0.0128,1.23,0.0029,31.0,27.0
2024-01-01 22:00:00,강북구,0.013,0.0327,0.54,0.0026,24.0,21.0
2024-01-01 22:00:00,성북구,0.0199,0.0251,0.7,0.0024,28.0,28.0
2024-01-01 22:00:00,용산구,0.0284,0.0179,0.71,0.0028,24.0,19.0
2024-01-01 22:00:00,마포구,0.0385,0.0082,0.69,0.0034,0.0,28.0
2024-01-01 22:00:00,구로구,0.0245,0.0105,0.59,0.0029,37.0,32.0
2024-01-01 22:00:00,동작구,0.0325,0.0156,0.58,0.0028,25.0,20.0
2024-01-01 22:00:00,영등포구,0.0297,0.0201,0.64,0.0034,30.0,28.0
2024-01-01 22:00:00,관악구,0.0366,0.0129,0.77,0.0032,36.0,26.0
2024-01-01 22:00:00,도봉구,0.016,0.0309,0.68,0.003,0.0,22.0
2024-01-01 22:00:00,송파구,0.0363,0.0126,0.67,0.0031,23.0,18.0
2024-01-01 21:00:00,동대문구,0.0272,0.0218,0.68,0.0028,25.0,22.0
2024-01-01 21:00:00,성북구,0.0237,0.0222,0.69,0.0025,24.0,16.0
2024-01-01 21:00:00,도봉구,0.0162,0.0329,0.66,0.003,0.0,18.0
2024-01-01 21:00:00,중랑구,0.0397,0.0131,0.7,0.0027,27.0,17.0
2024-01-01 21:00:00,광진구,0.0373,0.0189,0.81,0.0028,23.0,17.0
2024-01-01 21:00:00,마포구,0.0329,0.0151,0.67,0.0029,26.0,23.0
2024-01-01 21:00:00,서대문구,0.0297,0.0187,0.98,0.0039,30.0,22.0
2024-01-01 21:00:00,관악구,0.0303,0.0192,0.73,0.0029,34.0,25.0
2024-01-01 21:00:00,용산구,0.0315,0.0159,0.69,0.0028,26.0,21.0
2024-01-01 21:00:00,동작구,0.0351,0.0158,0.61,0.0027,22.0,18.0
2024-01-01 21:00:00,종로구,0.0287,0.0196,0.7,0.0034,25.0,21.0
2024-01-01 21:00:00,강서구,0.0376,0.0118,0.74,0.0043,34.0,25.0
2024-01-01 21:00:00,강남구,0.027,0.023,0.6,0.003,23.0,20.0
2024-01-01 21:00:00,성동구,0.0359,0.0132,0.64,0.0024,25.0,18.0
2024-01-01 21:00:00,구로구,0.0246,0.0108,0.59,0.0027,0.0,27.0
2024-01-01 21:00:00,송파구,0.0336,0.017,0.64,0.0029,22.0,18.0
2024-01-01 21:00:00,금천구,0.0448,0.0045,0.7,0.003,28.0,24.0
2024-01-01 21:00:00,서초구,0.0266,0.0158,0.58,0.0027,28.0,20.0
2024-01-01 21:00:00,강동구,0.048,0.0056,1.02,0.0025,25.0,24.0
2024-01-01 21:00:00,강북구,0.0131,0.0336,0.55,0.0027,22.0,18.0
2024-01-01 21:00:00,노원구,0.0264,0.0206,0.64,0.0029,29.0,23.0
2024-01-01 21:00:00,영등포구,0.0352,0.015,0.68,0.0033,26.0,23.0
2024-01-01 21:00:00,은평구,0.0261,0.0173,1.13,0.0028,28.0,25.0
2024-01-01 21:00:00,중구,0.0249,0.0222,0.63,0.0035,0.0,24.0
2024-01-01 21:00:00,양천구,0.0435,0.0101,0.78,0.0038,32.0,26.0
2024-01-01 20:00:00,용산구,0.0274,0.0208,0.69,0.0028,22.0,17.0
2024-01-01 20:00:00,송파구,0.0374,0.0128,0.66,0.003,21.0,17.0
2024-01-01 20:00:00,중구,0.0291,0.0196,0.64,0.0036,20.0,18.0
2024-01-01 20:00:00,마포구,0.0375,0.0142,0.71,0.0036,23.0,20.0
2024-01-01 20:00:00,금천구,0.0427,0.0066,0.73,0.0028,24.0,21.0
2024-01-01 20:00:00,성북구,0.0287,0.0182,0.74,0.0027,23.0,16.0
2024-01-01 20:00:00,서초구,0.02,0.0218,0.57,0.0027,24.0,18.0
2024-01-01 20:00:00,강북구,0.0188,0.0239,0.68,0.0026,17.0,15.0
2024-01-01 20:00:00,은평구,0.0271,0.0166,1.13,0.0028,30.0,23.0
2024-01-01 20:00:00,관악구,0.0292,0.0199,0.79,0.003,32.0,24.0
2024-01-01 20:00:00,서대문구,0.033,0.0149,1.28,0.0062,27.0,22.0
2024-01-01 20:00:00,중랑구,0.0313,0.0159,0.64,0.0026,21.0,17.0
2024-01-01 20:00:00,동대문구,0.0305,0.0202,0.75,0.0036,23.0,18.0
2024-01-01 20:00:00,광진구,0.0312,0.0233,0.78,0.0026,21.0,16.0
2024-01-01 20:00:00,양천구,0.0362,0.0157,0.73,0.0032,25.0,21.0
2024-01-01 20:00:00,강서구,0.0425,0.0109,0.72,0.0044,26.0,20.0
2024-01-01 20:00:00,종로구,0.0281,0.021,0.7,0.0039,20.0,18.0
2024-01-01 20:00:00,도봉구,0.0207,0.0286,0.71,0.0031,20.0,14.0
2024-01-01 20:00:00,구로구,0.018,0.017,0.55,0.0028,28.0,21.0
2024-01-01 20:00:00,동작구,0.0352,0.0144,0.63,0.0028,22.0,19.0
2024-01-01 20:00:00,영등포구,0.0246,0.0246,0.62,0.0033,20.0,18.0
2024-01-01 20:00:00,노원구,0.027,0.0204,0.65,0.003,26.0,22.0
2024-01-01 20:00:00,성동구,0.0348,0.0146,0.63,0.0023,20.0,17.0
2024-01-01 20:00:00,강동구,0.034,0.0173,0.98,0.0025,26.0,18.0
2024-01-01 20:00:00,강남구,0.024,0.026,0.6,0.003,21.0,18.0
2024-01-01 19:00:00,구로구,0.0149,0.0199,0.54,0.0028,23.0,17.0
2024-01-01 19:00:00,동대문구,0.0227,0.0266,0.68,0.0033,22.0,18.0
2024-01-01 19:00:00,송파구,0.031,0.0194,0.63,0.003,21.0,20.0
2024-01-01 19:00:00,서초구,0.0172,0.0236,0.55,0.0026,21.0,18.0
2024-01-01 19:00:00,강남구,0.023,0.026,0.6,0.003,23.0,19.0
2024-01-01 19:00:00,은평구,0.0256,0.0167,1.11,0.003,24.0,18.0
2024-01-01 19:00:00,서대문구,0.026,0.0211,1.29,0.0068,24.0,22.0
2024-01-01 19:00:00,마포구,0.0322,0.0207,0.67,0.0035,23.0,17.0
2024-01-01 19:00:00,중구,0.0239,0.0241,0.62,0.003,19.0,19.0
2024-01-01 19:00:00,노원구,0.0261,0.0219,0.67,0.0033,30.0,29.0
2024-01-01 19:00:00,관악구,0.0264,0.0223,0.76,0.0032,27.0,21.0
2024-01-01 19:00:00,중랑구,0.0314,0.0157,0.62,0.0025,21.0,17.0
2024-01-01 19:00:00,강북구,0.0191,0.0263,0.64,0.0032,20.0,18.0
2024-01-01 19:00:00,성동구,0.0262,0.0199,0.63,0.0022,24.0,15.0
2024-01-01 19:00:00,종로구,0.0218,0.0286,0.66,0.0037,0.0,19.0
2024-01-01 19:00:00,도봉구,0.0183,0.0321,0.69,0.0031,15.0,12.0
2024-01-01 19:00:00,강서구,0.0324,0.0195,0.7,0.0035,28.0,17.0
2024-01-01 19:00:00,성북구,0.0185,0.0271,0.71,0.0026,15.0,13.0
2024-01-01 19:00:00,동작구,0.0364,0.0134,0.66,0.0027,24.0,20.0
2024-01-01 19:00:00,영등포구,0.0207,0.0306,0.61,0.0033,17.0,16.0
2024-01-01 19:00:00,광진구,0.0307,0.0219,0.76,0.0026,22.0,15.0
2024-01-01 19:00:00,양천구,0.0302,0.0222,0.7,0.0035,21.0,17.0
2024-01-01 19:00:00,용산구,0.0229,0.0257,0.65,0.0029,18.0,15.0
2024-01-01 19:00:00,금천구,0.0311,0.0192,0.79,0.0033,27.0,19.0
2024-01-01 19:00:00,강동구,0.0325,0.0163,0.91,0.0021,25.0,19.0
2024-01-01 18:00:00,서초구,0.0163,0.0231,0.53,0.0026,26.0,16.0
2024-01-01 18:00:00,도봉구,0.0248,0.0241,0.66,0.0028,19.0,11.0
2024-01-01 18:00:00,서대문구,0.0229,0.0267,0.94,0.0038,23.0,20.0
2024-01-01 18:00:00,중구,0.02,0.0251,0.55,0.0028,17.0,16.0
2024-01-01 18:00:00,마포구,0.0272,0.0258,0.67,0.0037,18.0,14.0
2024-01-01 18:00:00,강동구,0.0314,0.0159,0.88,0.0021,0.0,18.0
2024-01-01 18:00:00,종로구,0.022,0.0256,0.6,0.0032,20.0,17.0
2024-01-01 18:00:00,강북구,0.0233,0.0192,0.66,0.0026,18.0,15.0
2024-01-01 18:00:00,은평구,0.0226,0.0221,1.14,0.0031,22.0,20.0
2024-01-01 18:00:00,동작구,0.0266,0.0226,0.58,0.0029,22.0,18.0
2024-01-01 18:00:00,강서구,0.0253,0.0266,0.71,0.0038,18.0,16.0
2024-01-01 18:00:00,용산구,0.0215,0.0235,0.64,0.0025,20.0,14.0
2024-01-01 18:00:00,관악구,0.025,0.0236,0.72,0.003,28.0,20.0
2024-01-01 18:00:00,영등포구,0.0166,0.0355,0.58,0.0031,17.0,14.0
2024-01-01 18:00:00,중랑구,0.0294,0.0178,0.54,0.0024,18.0,14.0
2024-01-01 18:00:00,광진구,0.0313,0.0209,0.68,0.0026,20.0,15.0
2024-01-01 18:00:00,양천구,0.0279,0.0252,0.71,0.0034,18.0,15.0
2024-01-01 18:00:00,송파구,0.027,0.0198,0.54,0.0023,20.0,16.0
2024-01-01 18:00:00,구로구,0.0133,0.0224,0.52,0.0028,22.0,16.0
2024-01-01 18:00:00,동대문구,0.0204,0.025,0.59,0.0032,20.0,15.0
2024-01-01 18:00:00,성북구,0.0194,0.0237,0.66,0.0022,19.0,17.0
2024-01-01 18:00:00,금천구,0.0273,0.02,0.74,0.0029,25.0,19.0
2024-01-01 18:00:00,성동구,0.0225,0.0219,0.51,0.002,19.0,14.0
2024-01-01 18:00:00,강남구,0.022,0.025,0.5,0.003,20.0,16.0
2024-01-01 18:00:00,노원구,0.0309,0.0167,0.63,0.0029,24.0,20.0
2024-01-01 17:00:00,은평구,0.0212,0.021,1.03,0.0023,24.0,16.0
2024-01-01 17:00:00,강북구,0.0273,0.0201,0.65,0.0025,21.0,19.0
2024-01-01 17:00:00,서대문구,0.0204,0.0253,0.87,0.0034,20.0,18.0
2024-01-01 17:00:00,종로구,0.0174,0.0314,0.48,0.0034,19.0,15.0
2024-01-01 17:00:00,성북구,0.0204,0.0241,0.59,0.0021,20.0,15.0
2024-01-01 17:00:00,중구,0.0187,0.0253,0.47,0.0026,0.0,17.0
2024-01-01 17:00:00,동대문구,0.0175,0.029,0.5,0.003,18.0,13.0
2024-01-01 17:00:00,관악구,0.0212,0.0228,0.67,0.0028,27.0,19.0
2024-01-01 17:00:00,강남구,0.017,0.031,0.4,0.003,21.0,16.0
2024-01-01 17:00:00,구로구,0.014,0.0196,0.51,0.0024,26.0,19.0
2024-01-01 17:00:00,금천구,0.0231,0.025,0.97,0.0029,20.0,16.0
2024-01-01 17:00:00,마포구,0.0233,0.0264,0.58,0.003,20.0,16.0
2024-01-01 17:00:00,동작구,0.0207,0.0287,0.44,0.0027,20.0,17.0
2024-01-01 17:00:00,영등포구,0.018,0.031,0.59,0.0027,20.0,16.0
2024-01-01 17:00:00,용산구,0.0187,0.027,0.49,0.0024,18.0,13.0
2024-01-01 17:00:00,강서구,0.0219,0.0287,0.64,0.0041,21.0,15.0
2024-01-01 17:00:00,양천구,0.023,0.0278,0.63,0.0032,21.0,18.0
2024-01-01 17:00:00,서초구,0.0119,0.0274,0.44,0.0026,22.0,18.0
2024-01-01 17:00:00,송파구,0.0241,0.0222,0.51,0.0027,19.0,16.0
2024-01-01 17:00:00,도봉구,0.0278,0.0215,0.67,0.0028,17.0,17.0
2024-01-01 17:00:00,노원구,0.0254,0.0207,0.55,0.0031,25.0,20.0
2024-01-01 17:00:00,성동구,0.0202,0.025,0.48,0.0023,21.0,16.0
2024-01-01 17:00:00,중랑구,0.0192,0.0249,0.46,0.0022,19.0,14.0
2024-01-01 17:00:00,강동구,0.0231,0.0239,0.79,0.002,15.0,15.0
2024-01-01 17:00:00,광진구,0.0331,0.0196,0.67,0.0025,17.0,14.0
2024-01-01 16:00:00,영등포구,0.0174,0.0305,0.51,0.0026,18.0,13.0
2024-01-01 16:00:00,관악구,0.0188,0.0269,0.55,0.0024,25.0,17.0
2024-01-01 16:00:00,구로구,0.0114,0.0215,0.45,0.0023,21.0,18.0
2024-01-01 16:00:00,용산구,0.0181,0.0286,0.47,0.0025,14.0,10.0
2024-01-01 16:00:00,강서구,0.0211,0.026,0.56,0.003,19.0,15.0
2024-01-01 16:00:00,송파구,0.0216,0.0254,0.5,0.0026,19.0,15.0
2024-01-01 16:00:00,도봉구,0.02,0.0292,0.62,0.0027,0.0,17.0
2024-01-01 16:00:00,은평구,0.0192,0.0229,0.95,0.0023,16.0,14.0
2024-01-01 16:00:00,강북구,0.0262,0.0228,0.58,0.0028,22.0,16.0
2024-01-01 16:00:00,중랑구,0.0154,0.0304,0.42,0.0023,18.0,14.0
2024-01-01 16:00:00,강남구,0.021,0.025,0.5,0.003,21.0,16.0
2024-01-01 16:00:00,금천구,0.0235,0.026,1.0,0.0029,21.0,16.0
2024-01-01 16:00:00,서대문구,0.0195,0.027,0.81,0.0032,18.0,10.0
2024-01-01 16:00:00,동작구,0.0191,0.0318,0.44,0.0026,19.0,14.0
2024-01-01 16:00:00,종로구,0.02,0.0276,0.51,0.0035,21.0,17.0
2024-01-01 16:00:00,성북구,0.0221,0.0208,0.61,0.0022,24.0,16.0
2024-01-01 16:00:00,동대문구,0.0203,0.025,0.53,0.0029,19.0,14.0
2024-01-01 16:00:00,강동구,0.0166,0.032,0.74,0.002,13.0,8.0
2024-01-01 16:00:00,성동구,0.0187,0.0245,0.49,0.0026,18.0,14.0
2024-01-01 16:00:00,서초구,0.0102,0.0309,0.41,0.0026,17.0,9.0
2024-01-01 16:00:00,노원구,0.0191,0.028,0.5,0.003,23.0,17.0
2024-01-01 16:00:00,중구,0.0185,0.0264,0.45,0.0029,16.0,14.0
2024-01-01 16:00:00,광진구,0.0231,0.0288,0.6,0.0026,18.0,13.0
2024-01-01 16:00:00,양천구,0.0214,0.0263,0.53,0.0026,20.0,16.0
2024-01-01 16:00:00,마포구,0.024,0.0247,0.52,0.0027,17.0,14.0
2024-01-01 15:00:00,동작구,0.0189,0.0315,0.44,0.0024,21.0,15.0
2024-01-01 15:00:00,서초구,0.0139,0.0259,0.45,0.0026,20.0,7.0
2024-01-01 15:00:00,강남구,0.018,0.027,0.5,0.003,20.0,17.0
2024-01-01 15:00:00,광진구,0.0211,0.0308,0.6,0.0026,20.0,12.0
2024-01-01 15:00:00,중랑구,0.0178,0.0295,0.45,0.0025,19.0,14.0
2024-01-01 15:00:00,동대문구,0.0183,0.0277,0.51,0.0031,21.0,15.0
2024-01-01 15:00:00,성동구,0.0156,0.028,0.45,0.002,20.0,14.0
2024-01-01 15:00:00,노원구,0.0169,0.0304,0.48,0.0031,23.0,21.0
2024-01-01 15:00:00,관악구,0.0158,0.0295,0.49,0.0026,21.0,14.0
2024-01-01 15:00:00,송파구,0.0175,0.0294,0.48,0.0029,18.0,15.0
2024-01-01 15:00:00,강서구,0.0196,0.0282,0.53,0.0026,19.0,13.0
2024-01-01 15:00:00,서대문구,0.021,0.0241,0.83,0.0031,19.0,17.0
2024-01-01 15:00:00,중구,0.0215,0.0219,0.51,0.0029,19.0,15.0
2024-01-01 15:00:00,강북구,0.0211,0.0277,0.54,0.0025,22.0,17.0
2024-01-01 15:00:00,영등포구,0.0169,0.0341,0.47,0.0027,17.0,12.0
2024-01-01 15:00:00,종로구,0.0166,0.0304,0.51,0.0039,23.0,20.0
2024-01-01 15:00:00,구로구,0.0111,0.0222,0.44,0.0024,17.0,11.0
2024-01-01 15:00:00,마포구,0.0225,0.0269,0.52,0.0029,20.0,15.0
2024-01-01 15:00:00,성북구,0.017,0.0276,0.57,0.0021,19.0,15.0
2024-01-01 15:00:00,금천구,0.0176,0.0312,0.49,0.0028,15.0,14.0
2024-01-01 15:00:00,용산구,0.0182,0.0261,0.49,0.0025,16.0,8.0
2024-01-01 15:00:00,도봉구,0.0171,0.0338,0.61,0.0029,16.0,16.0
2024-01-01 15:00:00,은평구,0.0193,0.0216,0.99,0.0023,24.0,19.0
2024-01-01 15:00:00,양천구,0.0196,0.0289,0.55,0.0029,19.0,13.0
2024-01-01 15:00:00,강동구,0.014,0.0356,0.72,0.0018,14.0,11.0
2024-01-01 14:00:00,마포구,0.0243,0.0225,0.58,0.003,20.0,17.0
2024-01-01 14:00:00,동작구,0.0199,0.028,0.47,0.0028,19.0,15.0
2024-01-01 14:00:00,강남구,0.019,0.027,0.5,0.003,21.0,17.0
2024-01-01 14:00:00,중구,0.0226,0.0195,0.54,0.0031,19.0,17.0
2024-01-01 14:00:00,강동구,0.0199,0.0278,0.79,0.002,16.0,15.0
2024-01-01 14:00:00,종로구,0.0163,0.0299,0.52,0.0037,22.0,19.0
2024-01-01 14:00:00,강북구,0.0216,0.0266,0.56,0.0029,21.0,17.0
2024-01-01 14:00:00,은평구,0.0194,0.0211,1.0,0.0024,20.0,16.0
2024-01-01 14:00:00,강서구,0.0211,0.0264,0.55,0.0026,19.0,16.0
2024-01-01 14:00:00,용산구,0.0201,0.0232,0.52,0.0026,17.0,11.0
2024-01-01 14:00:00,관악구,0.0208,0.0238,0.58,0.0031,26.0,17.0
2024-01-01 14:00:00,영등포구,0.0213,0.0283,0.56,0.0029,20.0,17.0
2024-01-01 14:00:00,광진구,0.0247,0.026,0.66,0.0026,22.0,17.0
2024-01-01 14:00:00,양천구,0.0226,0.025,0.56,0.0031,21.0,17.0
2024-01-01 14:00:00,구로구,0.0108,0.0221,0.44,0.0025,16.0,11.0
2024-01-01 14:00:00,송파구,0.0159,0.0299,0.49,0.003,19.0,13.0
2024-01-01 14:00:00,금천구,0.0149,0.0343,0.72,0.0028,27.0,16.0
2024-01-01 14:00:00,성북구,0.017,0.0264,0.6,0.0023,20.0,20.0
2024-01-01 14:00:00,노원구,0.0162,0.0278,0.5,0.0032,23.0,18.0
2024-01-01 14:00:00,성동구,0.0148,0.028,0.45,0.0026,26.0,20.0
2024-01-01 14:00:00,중랑구,0.0202,0.0262,0.49,0.0023,17.0,14.0
2024-01-01 14:00:00,도봉구,0.0184,0.0307,0.66,0.003,16.0,13.0
2024-01-01 14:00:00,서초구,0.0188,0.0203,0.5,0.0026,24.0,17.0
2024-01-01 14:00:00,서대문구,0.0209,0.0238,0.85,0.0032,20.0,20.0
2024-01-01 14:00:00,동대문구,0.0177,0.0279,0.53,0.0031,21.0,15.0
2024-01-01 13:00:00,성동구,0.0207,0.0198,0.57,0.0029,24.0,17.0
2024-01-01 13:00:00,동작구,0.0215,0.0236,0.5,0.0029,23.0,19.0
2024-01-01 13:00:00,중랑구,0.0158,0.0272,0.46,0.0024,18.0,14.0
2024-01-01 13:00:00,동대문구,0.0214,0.0227,0.59,0.003,23.0,15.0
2024-01-01 13:00:00,마포구,0.0234,0.022,0.6,0.0029,24.0,20.0
2024-01-01 13:00:00,노원구,0.0141,0.0287,0.48,0.0032,16.0,15.0
2024-01-01 13:00:00,성북구,0.016,0.0244,0.61,0.0023,22.0,12.0
2024-01-01 13:00:00,금천구,0.0193,0.0254,0.51,0.0031,27.0,23.0
2024-01-01 13:00:00,송파구,0.0208,0.0242,0.57,0.0032,27.0,18.0
2024-01-01 13:00:00,구로구,0.0182,0.0124,0.56,0.0028,27.0,25.0
2024-01-01 13:00:00,양천구,0.0307,0.0162,0.67,0.0028,25.0,20.0
2024-01-01 13:00:00,광진구,0.0275,0.0201,0.72,0.0027,18.0,11.0
2024-01-01 13:00:00,영등포구,0.0245,0.0209,0.63,0.0026,21.0,20.0
2024-01-01 13:00:00,관악구,0.0293,0.0132,0.66,0.0028,32.0,20.0
2024-01-01 13:00:00,서대문구,0.0189,0.0253,0.85,0.0034,19.0,18.0
2024-01-01 13:00:00,용산구,0.0207,0.0206,0.59,0.0029,22.0,12.0
2024-01-01 13:00:00,강서구,0.0281,0.0194,0.65,0.0027,19.0,15.0
2024-01-01 13:00:00,은평구,0.0164,0.0233,0.98,0.0024,0.0,20.0
2024-01-01 13:00:00,강북구,0.0161,0.0304,0.51,0.0028,19.0,17.0
2024-01-01 13:00:00,종로구,0.0212,0.0241,0.62,0.0038,26.0,19.0
2024-01-01 13:00:00,강동구,0.0235,0.0197,0.84,0.0021,0.0,17.0
2024-01-01 13:00:00,중구,0.0247,0.0184,0.57,0.0033,16.0,16.0
2024-01-01 13:00:00,강남구,0.028,0.014,0.6,0.003,20.0,14.0
2024-01-01 13:00:00,서초구,0.0226,0.0156,0.56,0.0027,25.0,18.0
2024-01-01 13:00:00,도봉구,0.0144,0.0328,0.63,0.0029,16.0,11.0
2024-01-01 12:00:00,마포구,0.025,0.0198,0.62,0.0037,25.0,22.0
2024-01-01 12:00:00,강남구,0.024,0.017,0.5,0.003,17.0,11.0
2024-01-01 12:00:00,강동구,0.0222,0.0171,0.84,0.0021,16.0,14.0
2024-01-01 12:00:00,강북구,0.0185,0.0271,0.54,0.0028,15.0,12.0
2024-01-01 12:00:00,강서구,0.0255,0.0199,0.67,0.0031,17.0,13.0
2024-01-01 12:00:00,관악구,0.0296,0.0118,0.71,0.0029,25.0,18.0
2024-01-01 12:00:00,광진구,0.0209,0.0214,0.64,0.0027,14.0,8.0
2024-01-01 12:00:00,구로구,0.0199,0.0096,0.63,0.0029,24.0,21.0
2024-01-01 12:00:00,금천구,0.0291,0.016,0.89,0.0034,30.0,27.0
2024-01-01 12:00:00,노원구,0.0239,0.0174,0.61,0.0033,22.0,20.0
2024-01-01 12:00:00,도봉구,0.0183,0.0273,0.68,0.0028,15.0,11.0
2024-01-01 12:00:00,동대문구,0.0233,0.0176,0.63,0.0033,19.0,13.0
2024-01-01 12:00:00,동작구,0.0209,0.0202,0.52,0.0027,20.0,16.0
2024-01-01 12:00:00,서대문구,0.0134,0.0295,0.77,0.0034,16.0,13.0
2024-01-01 12:00:00,서초구,0.0223,0.0145,0.59,0.0028,26.0,15.0
2024-01-01 12:00:00,성동구,0.0259,0.0114,0.59,0.0027,27.0,20.0
2024-01-01 12:00:00,성북구,0.0119,0.0269,0.55,0.0023,13.0,11.0
2024-01-01 12:00:00,송파구,0.0277,0.0141,0.72,0.003,26.0,25.0
2024-01-01 12:00:00,양천구,0.026,0.0181,0.63,0.0033,22.0,16.0
2024-01-01 12:00:00,영등포구,0.0249,0.0196,0.64,0.003,0.0,17.0
2024-01-01 12:00:00,용산구,0.0262,0.0156,0.69,0.0029,22.0,17.0
2024-01-01 12:00:00,은평구,0.0122,0.0265,0.96,0.0024,19.0,10.0
2024-01-01 12:00:00,종로구,0.0194,0.0217,0.6,0.0036,20.0,17.0
2024-01-01 12:00:00,중구,0.0271,0.0141,0.62,0.0031,15.0,15.0
2024-01-01 12:00:00,중랑구,0.0209,0.022,0.52,0.0025,16.0,11.0
2024-01-01 11:00:00,강남구,0.029,0.008,0.7,0.003,23.0,20.0
2024-01-01 11:00:00,동대문구,0.0271,0.0113,0.72,0.003,20.0,19.0
2024-01-01 11:00:00,송파구,0.0297,0.0093,0.79,0.0026,23.0,21.0
2024-01-01 11:00:00,서초구,0.0243,0.0109,0.63,0.0027,26.0,21.0
2024-01-01 11:00:00,중구,0.0291,0.0087,0.67,0.0028,0.0,21.0
2024-01-01 11:00:00,영등포구,0.0274,0.0156,0.65,0.0027,22.0,18.0
2024-01-01 11:00:00,금천구,0.0385,0.0088,0.99,0.0032,34.0,31.0
2024-01-01 11:00:00,은평구,0.0162,0.0214,1.04,0.0024,18.0,13.0
2024-01-01 11:00:00,성북구,0.0191,0.0158,0.66,0.0022,19.0,9.0
2024-01-01 11:00:00,마포구,0.027,0.0161,0.66,0.0032,27.0,26.0
2024-01-01 11:00:00,구로구,0.021,0.0077,0.68,0.0026,32.0,27.0
2024-01-01 11:00:00,강북구,0.0246,0.0199,0.65,0.003,22.0,16.0
2024-01-01 11:00:00,중랑구,0.0312,0.0099,0.72,0.0026,22.0,17.0
2024-01-01 11:00:00,서대문구,0.0188,0.0232,0.86,0.0038,15.0,13.0
2024-01-01 11:00:00,동작구,0.0278,0.0129,0.63,0.0025,23.0,20.0
2024-01-01 11:00:00,노원구,0.0301,0.0099,0.77,0.0032,19.0,15.0
2024-01-01 11:00:00,종로구,0.0246,0.0129,0.7,0.0036,21.0,18.0
2024-01-01 11:00:00,용산구,0.0307,0.0091,0.77,0.0028,23.0,19.0
2024-01-01 11:00:00,양천구,0.0321,0.0118,0.73,0.0034,22.0,18.0
